,date,open,high,low,close,adjClose,volume
632,2020-02-25,174.1999969,174.8399963,167.6499939,168.0700073,164.651474,68073300.0
633,2020-02-24,167.7700043,174.5500031,163.2299957,170.8899994,167.4141235,68311100.0
634,2020-02-21,183.1699982,183.5,177.25,178.5899963,174.957489,48572600.0
635,2020-02-20,186.9499969,187.25,181.1000061,184.4199982,180.6689453,36862400.0
636,2020-02-19,188.0599976,188.1799927,186.4700012,187.2799988,183.4707184,29997500.0
637,2020-02-18,185.6100006,187.6999969,185.5,187.2299957,182.9221497,27792200.0
638,2020-02-14,183.25,185.4100037,182.6499939,185.3500061,181.0854187,23149500.0
639,2020-02-13,183.0800018,186.2299957,182.8699951,183.7100067,179.4831696,35295800.0
640,2020-02-12,185.5800018,185.8500061,181.8500061,184.7100067,180.4601135,47062900.0
641,2020-02-11,190.6499939,190.6999969,183.5,184.4400024,180.1963501,53159900.0
642,2020-02-10,183.5800018,188.8399963,183.25,188.6999969,184.3583221,35844300.0
643,2020-02-07,182.8500061,185.6300049,182.4799957,183.8899994,179.6589966,33529100.0
644,2020-02-06,180.9700012,183.8200073,180.0599976,183.6300049,179.4049683,27751400.0
645,2020-02-05,184.0299988,184.1999969,178.4100037,179.8999939,175.760788,39186300.0
646,2020-02-04,177.1399994,180.6399994,176.3099976,180.1199951,175.9757233,36433300.0
647,2020-02-03,170.4299927,174.5,170.3999939,174.3800049,170.3677826,30107000.0
648,2020-01-31,172.2100067,172.3999939,169.5800018,170.2299957,166.3132782,36142700.0
649,2020-01-30,174.0500031,174.0500031,170.7899933,172.7799988,168.8045807,51597500.0
650,2020-01-29,167.8399963,168.75,165.6900024,168.0399933,164.1736298,34754500.0
651,2020-01-28,163.7799988,165.7599945,163.0700073,165.4600067,161.6530304,24899900.0
652,2020-01-27,161.1499939,163.3800049,160.1999969,162.2799988,158.5461884,32078100.0
653,2020-01-24,167.5099945,167.5299988,164.4499969,165.0399933,161.242691,24918100.0
654,2020-01-23,166.1900024,166.8000031,165.2700043,166.7200012,162.8840332,19680800.0
655,2020-01-22,167.3999939,167.4900055,165.6799927,165.6999969,161.8874969,24138800.0
656,2020-01-21,166.6799927,168.1900024,166.4299927,166.5,162.6690979,29517200.0
657,2020-01-17,167.4199982,167.4700012,165.4299927,167.1000061,163.2553253,34371700.0
658,2020-01-16,164.3500061,166.2400055,164.0299988,166.1699982,162.3467102,23865400.0
659,2020-01-15,162.6199951,163.9400024,162.5700073,163.1799927,159.4254913,21417900.0
660,2020-01-14,163.3899994,163.6000061,161.7200012,162.1300049,158.3996429,23477400.0
661,2020-01-13,161.7599945,163.3099976,161.2599945,163.2799988,159.5232086,21626500.0
662,2020-01-10,162.8200073,163.2200012,161.1799927,161.3399963,157.6278534,20725900.0
663,2020-01-09,161.8399963,162.2200012,161.0299988,162.0899963,158.3605652,21385000.0
664,2020-01-08,158.9299927,160.8000031,157.9499969,160.0899963,156.4066162,27746500.0
665,2020-01-07,159.3200073,159.6699982,157.3200073,157.5800018,153.954361,21634100.0
666,2020-01-06,157.0800018,159.1000061,156.5099945,159.0299988,155.3709564,20813700.0
667,2020-01-03,158.3200073,159.9499969,158.0599976,158.6199951,154.9704132,21116200.0
668,2020-01-02,158.7799988,160.7299957,158.3300018,160.6199951,156.9243774,22622100.0
669,2019-12-31,156.7700043,157.7700043,156.4499969,157.6999969,154.0715942,18369400.0
670,2019-12-30,158.9900055,159.0200043,156.7299957,157.5899963,153.9640808,16348400.0
671,2019-12-27,159.4499969,159.5500031,158.2200012,158.9600067,155.3025818,18412800.0
672,2019-12-26,157.5599976,158.7299957,157.3999939,158.6699982,155.0192566,14520600.0
673,2019-12-24,157.4799957,157.7100067,157.1199951,157.3800049,153.7589417,8989200.0
674,2019-12-23,158.1199951,158.1199951,157.2700043,157.4100037,153.7882385,17718200.0
675,2019-12-20,157.3500061,158.4900055,156.2899933,157.4100037,153.7882385,53477500.0
676,2019-12-19,154.0,155.7700043,153.75,155.7100067,152.1273804,24958900.0
677,2019-12-18,154.3000031,155.4799957,154.1799927,154.3699951,150.8181915,24129200.0
678,2019-12-17,155.4499969,155.7100067,154.4499969,154.6900024,151.1308289,25425600.0
679,2019-12-16,155.1100006,155.8999939,154.8200073,155.5299988,151.9515076,24144200.0
680,2019-12-13,153.0,154.8899994,152.8300018,154.5299988,150.9744873,23845400.0
681,2019-12-12,151.6499939,153.4400024,151.0200043,153.2400055,149.7142029,24612100.0
682,2019-12-11,151.5399933,151.8699951,150.3300018,151.6999969,148.2096252,18856600.0
683,2019-12-10,151.2899933,151.8899994,150.7599945,151.1300049,147.6527557,16476100.0
684,2019-12-09,151.0700073,152.2100067,150.9100037,151.3600006,147.8774567,16687400.0
685,2019-12-06,150.9900055,151.8699951,150.2700043,151.75,148.2584534,16403500.0
686,2019-12-05,150.0500031,150.3200073,149.4799957,149.9299927,146.4803314,17869100.0
687,2019-12-04,150.1399994,150.1799927,149.1999969,149.8500061,146.4021912,17574700.0
688,2019-12-03,147.4900055,149.4299927,146.6499939,149.3099976,145.8746033,24066000.0
689,2019-12-02,151.8099976,151.8300018,148.3200073,149.5500031,146.1091003,27418400.0
690,2019-11-29,152.1000061,152.3000031,151.2799988,151.3800049,147.8969879,11977300.0
691,2019-11-27,152.3300018,152.5,151.5200043,152.3200073,148.8153687,15184400.0
692,2019-11-26,151.3600006,152.4199982,151.3200073,152.0299988,148.5320129,24620100.0
693,2019-11-25,150.0,151.3500061,149.9199982,151.2299957,147.7504578,22420900.0
694,2019-11-22,150.0700073,150.3000031,148.8200073,149.5899963,146.1481934,15901800.0
695,2019-11-21,149.3999939,149.8000031,148.5,149.4799957,146.0406799,18576100.0
696,2019-11-20,150.3099976,150.8399963,148.4600067,149.6199951,146.1774902,25696800.0
697,2019-11-19,150.8800049,151.3300018,150.1999969,150.3899994,146.4315033,23935700.0
698,2019-11-18,150.0700073,150.5500031,148.9799957,150.3399963,146.3827972,21534000.0
699,2019-11-15,148.9299927,149.9900055,148.2700043,149.9700012,146.0225525,23485700.0
700,2019-11-14,147.0200043,148.4100037,147.0,148.0599976,144.1628418,19729800.0
701,2019-11-13,146.7400055,147.4600067,146.2799988,147.3099976,143.4325867,16919200.0
702,2019-11-12,146.2799988,147.5700073,146.0599976,147.0700073,143.1988831,18641600.0
703,2019-11-11,145.3399963,146.4199982,144.7299957,146.1100006,142.2641449,14362600.0
704,2019-11-08,143.9799957,145.9900055,143.7599945,145.9600067,142.1181335,16732700.0
705,2019-11-07,143.8399963,144.8800049,143.7700043,144.2599945,140.4628296,17786700.0
706,2019-11-06,144.3699951,144.5200043,143.1999969,144.0599976,140.2681274,16575800.0
707,2019-11-05,144.9700012,145.0200043,143.9100037,144.4600067,140.6575623,18250200.0
708,2019-11-04,144.8300018,145.0,144.1600037,144.5500031,140.7452393,16912000.0
709,2019-11-01,144.2599945,144.4199982,142.9700012,143.7200012,139.9370575,33128400.0
710,2019-10-31,144.8999939,144.9299927,142.9900055,143.3699951,139.5962677,24605100.0
711,2019-10-30,143.5200043,145.0,142.7899933,144.6100006,140.8036346,18496600.0
712,2019-10-29,144.0800018,144.5,142.6499939,142.8300018,139.0704803,20589500.0
713,2019-10-28,144.3999939,145.6699982,143.5099945,144.1900024,140.3946838,35280100.0
714,2019-10-25,139.3399963,141.1399994,139.1999969,140.7299957,137.0257416,25959700.0
715,2019-10-24,139.3899994,140.4199982,138.6699982,139.9400024,136.2565613,37029300.0
716,2019-10-23,136.8800049,137.4499969,135.6100006,137.2400055,133.6276093,29844600.0
717,2019-10-22,138.9700012,140.0099945,136.2599945,136.3699951,132.7805176,27431000.0
718,2019-10-21,138.4499969,138.5,137.0099945,138.4299927,134.7862854,20078200.0
719,2019-10-18,139.7599945,140.0,136.5599976,137.4100037,133.7931366,32273500.0
720,2019-10-17,140.9499969,141.4199982,139.0200043,139.6900024,136.0131378,21460600.0
721,2019-10-16,140.7899933,140.9900055,139.5299988,140.4100037,136.7142029,20751600.0
722,2019-10-15,140.0599976,141.7899933,139.8099976,141.5700073,137.8436737,19695700.0
723,2019-10-14,139.6900024,140.2899933,139.5200043,139.5500031,135.8768616,13304300.0
724,2019-10-11,140.1199951,141.0299988,139.5,139.6799927,136.0033875,25446000.0
725,2019-10-10,138.4900055,139.6699982,138.25,139.1000061,135.4386749,17654600.0
726,2019-10-09,137.4600067,138.6999969,136.9700012,138.2400055,134.6013336,19749900.0
727,2019-10-08,137.0800018,137.7599945,135.6199951,135.6699982,132.0989685,25550500.0
728,2019-10-07,137.1399994,138.1799927,137.0200043,137.1199951,133.5107727,15303700.0
729,2019-10-04,136.75,138.25,136.4199982,138.1199951,134.484436,22897700.0
730,2019-10-03,134.9499969,136.75,133.2200012,136.2799988,132.6929169,24132900.0
731,2019-10-02,136.25,136.3699951,133.5800018,134.6499939,131.1058197,30521700.0
732,2019-10-01,139.6600037,140.25,137.0,137.0700073,133.4621277,21466600.0
733,2019-09-30,138.0500031,139.2200012,137.7799988,139.0299988,135.3705139,17280900.0
734,2019-09-27,140.1499939,140.3600006,136.6499939,137.7299957,134.1047211,22477700.0
735,2019-09-26,139.4400024,140.1799927,138.4400024,139.5399933,135.8670654,17456600.0
736,2019-09-25,137.5,139.9600067,136.0299988,139.3600006,135.6918488,21382000.0
737,2019-09-24,140.3600006,140.6900024,136.8800049,137.3800049,133.7639618,29773200.0
738,2019-09-23,139.2299957,139.6300049,138.4400024,139.1399994,135.4776306,17139300.0
739,2019-09-20,141.0099945,141.6499939,138.25,139.4400024,135.7697296,39167300.0
740,2019-09-19,140.3000031,142.3699951,140.0700073,141.0700073,137.3568268,35772100.0
741,2019-09-18,137.3600006,138.6699982,136.5299988,138.5200043,134.8739319,23982100.0
742,2019-09-17,136.9600067,137.5200043,136.4299927,137.3899994,133.7736664,17814200.0
743,2019-09-16,135.8300018,136.6999969,135.6600037,136.3300018,132.7415771,16731400.0
744,2019-09-13,137.7799988,138.0599976,136.5700073,137.3200073,133.7055511,23363100.0
745,2019-09-12,137.8500061,138.4199982,136.8699951,137.5200043,133.9002533,27010000.0
746,2019-09-11,135.9100037,136.2700043,135.0899963,136.1199951,132.5371246,24726100.0
747,2019-09-10,136.8000031,136.8899994,134.5099945,136.0800018,132.4981537,28903400.0
748,2019-09-09,139.5899963,139.75,136.4600067,137.5200043,133.9002533,25773900.0
749,2019-09-06,140.0299988,140.1799927,138.1999969,139.1000061,135.4386749,20824500.0
750,2019-09-05,139.1100006,140.3800049,138.7599945,140.0500031,136.3636475,26101800.0
751,2019-09-04,137.3000031,137.6900024,136.4799957,137.6300049,134.00737,17995900.0
752,2019-09-03,136.6100006,137.1999969,135.6999969,136.0399933,132.459198,18869300.0
753,2019-08-30,139.1499939,139.1799927,136.2700043,137.8600006,134.2312927,23940100.0
754,2019-08-29,137.25,138.4400024,136.9100037,138.1199951,134.484436,20168700.0
755,2019-08-28,134.8800049,135.7599945,133.5500031,135.5599976,131.9918518,17393300.0
756,2019-08-27,136.3899994,136.7200012,134.6600037,135.7400055,132.1671143,23102100.0
757,2019-08-26,134.9900055,135.5599976,133.8999939,135.4499969,131.8847198,20312600.0
758,2019-08-23,137.1900024,138.3500061,132.8000031,133.3899994,129.8789673,38508600.0
759,2019-08-22,138.6600037,139.1999969,136.2899933,137.7799988,134.1533966,18697000.0
760,2019-08-21,138.5500031,139.4900055,138.0,138.7899933,135.1368256,14970300.0
761,2019-08-20,138.2100067,138.7100067,137.2400055,137.2599945,133.6470947,21170800.0
762,2019-08-19,137.8500061,138.5500031,136.8899994,138.4100037,134.7668304,24355700.0
763,2019-08-16,134.8800049,136.4600067,134.7200012,136.1300049,132.5468292,24449100.0
764,2019-08-15,134.3899994,134.5800018,132.25,133.6799927,130.1613617,28074400.0
765,2019-08-14,136.3600006,136.9199982,133.6699982,133.9799957,130.4534149,32527300.0
766,2019-08-13,136.0500031,138.8000031,135.0,138.6000061,134.5039368,25154600.0
767,2019-08-12,137.0700073,137.8600006,135.2400055,135.7899933,131.7769928,20484300.0
768,2019-08-09,138.6100006,139.3800049,136.4600067,137.7100067,133.6402588,23466700.0
769,2019-08-08,136.6000061,138.9900055,135.9299927,138.8899994,134.7853699,27496500.0
770,2019-08-07,133.7899933,135.6499939,131.8300018,135.2799988,131.2820435,33414500.0
771,2019-08-06,133.8000031,135.6799927,133.2100067,134.6900024,130.7094727,32696700.0
772,2019-08-05,133.3000031,133.9299927,130.7799988,132.2100067,128.3027802,42749600.0
773,2019-08-02,138.0899963,138.3200073,135.2599945,136.8999939,132.8541565,30791600.0
774,2019-08-01,137.0,140.9400024,136.9299927,138.0599976,133.9799042,40557500.0
775,2019-07-31,140.3300018,140.4900055,135.0800018,136.2700043,132.2428131,38598800.0
776,2019-07-30,140.1399994,141.2200012,139.8000031,140.3500061,136.20224,16846500.0
777,2019-07-29,141.5,141.5099945,139.3699951,141.0299988,136.8621216,16605900.0
778,2019-07-26,140.3699951,141.6799927,140.3000031,141.3399963,137.1629639,19037600.0
779,2019-07-25,140.4299927,140.6100006,139.3200073,140.1900024,136.0469513,18356900.0
780,2019-07-24,138.8999939,140.7400055,138.8500061,140.7200012,136.5612793,20738300.0
781,2019-07-23,139.7599945,139.9900055,138.0299988,139.2899933,135.1735535,18034600.0
782,2019-07-22,137.4100037,139.1900024,137.3300018,138.4299927,134.3389587,25074900.0
783,2019-07-19,140.2200012,140.6699982,136.4499969,136.6199951,132.5824432,48992400.0
784,2019-07-18,135.5500031,136.6199951,134.6699982,136.4199982,132.3883514,30381800.0
785,2019-07-17,137.6999969,137.9299927,136.2200012,136.2700043,132.2428131,20211000.0
786,2019-07-16,138.9600067,139.0500031,136.5200043,137.0800018,133.0288544,22726100.0
787,2019-07-15,139.4400024,139.5399933,138.4600067,138.8999939,134.7950745,16651500.0
788,2019-07-12,138.8500061,139.1300049,138.0099945,138.8999939,134.7950745,18936800.0
789,2019-07-11,138.1999969,139.2200012,137.8699951,138.3999939,134.3098297,22327900.0
790,2019-07-10,137.1300049,138.5800018,137.0200043,137.8500061,133.7760925,24204400.0
791,2019-07-09,136.0,136.9700012,135.8000031,136.4600067,132.4271698,19953100.0
792,2019-07-08,136.3999939,137.1000061,135.3699951,136.9600067,132.9123993,16779700.0
793,2019-07-05,135.9400024,137.3300018,135.7200012,137.0599976,133.0094147,18141100.0
794,2019-07-03,136.8000031,137.7400055,136.2899933,137.4600067,133.3976288,13629300.0
795,2019-07-02,136.1199951,136.5899963,135.3399963,136.5800018,132.5436707,15237800.0
796,2019-07-01,136.6300049,136.6999969,134.9700012,135.6799927,131.6702271,22613500.0
797,2019-06-28,134.5700073,134.6000061,133.1600037,133.9600067,130.0010834,30043000.0
798,2019-06-27,134.1399994,134.7100067,133.5099945,134.1499939,130.1854401,16557500.0
799,2019-06-26,134.3500061,135.7400055,133.6000061,133.9299927,129.9719543,23657700.0
800,2019-06-25,137.25,137.5899963,132.7299957,133.4299927,129.4867096,33327400.0
801,2019-06-24,137.0,138.3999939,137.0,137.7799988,133.7081451,20628800.0
802,2019-06-21,136.5800018,137.7299957,136.4600067,136.9700012,132.9221191,36727900.0
803,2019-06-20,137.4499969,137.6600037,135.7200012,136.9499969,132.90271,33042600.0
804,2019-06-19,135.0,135.9299927,133.8099976,135.6900024,131.6799469,23744400.0
805,2019-06-18,134.1900024,135.2400055,133.5700073,135.1600037,131.1656036,25934500.0
806,2019-06-17,132.6300049,133.7299957,132.5299988,132.8500061,128.9238586,14517800.0
807,2019-06-14,132.2599945,133.7899933,131.6399994,132.4499969,128.5357208,17821700.0
808,2019-06-13,131.9799957,133.0,131.5599976,132.3200073,128.4095459,17200800.0
809,2019-06-12,131.3999939,131.9700012,130.7100067,131.4900055,127.6040649,17092500.0
810,2019-06-11,133.8800049,134.2400055,131.2799988,132.1000061,128.1960602,23913700.0
811,2019-06-10,132.3999939,134.0800018,132.0,132.6000061,128.6812592,26477100.0
812,2019-06-07,129.1900024,132.25,128.2599945,131.3999939,127.516716,33885600.0
813,2019-06-06,126.4400024,127.9700012,125.5999985,127.8199997,124.0425339,21459000.0
814,2019-06-05,124.9499969,125.8700027,124.2099991,125.8300018,122.1113281,24926100.0
815,2019-06-04,121.2799988,123.2799988,120.6500015,123.1600037,119.5202255,29382600.0
816,2019-06-03,123.8499985,124.3700027,119.0100021,119.8399963,116.2983398,37983600.0
817,2019-05-31,124.2300034,124.6200027,123.3199997,123.6800003,120.0248718,26646800.0
818,2019-05-30,125.2600021,125.7600021,124.7799988,125.7300034,122.0142899,16829600.0
819,2019-05-29,125.3799973,125.3899994,124.0400009,124.9400024,121.2476425,22763100.0
820,2019-05-28,126.9800034,128.0,126.0500031,126.1600037,122.4315796,23128400.0
821,2019-05-24,126.9100037,127.4199982,125.9700012,126.2399979,122.5092087,14123400.0
822,2019-05-23,126.1999969,126.2900009,124.7399979,126.1800003,122.4509811,23603800.0
823,2019-05-22,126.6200027,128.2400055,126.5199966,127.6699982,123.8969421,15396500.0
824,2019-05-21,127.4300003,127.5299988,126.5800018,126.9000015,123.1497116,15293300.0
825,2019-05-20,126.5199966,127.5899963,125.7600021,126.2200012,122.4898071,23706900.0
826,2019-05-17,128.3099976,130.4600067,127.9199982,128.0700073,124.285141,25770500.0
827,2019-05-16,126.75,129.3800049,126.4599991,128.9299927,125.1197052,30112200.0
828,2019-05-15,124.2600021,126.7099991,123.6999969,126.0199966,122.2957077,24722700.0
829,2019-05-14,123.8700027,125.8799973,123.6999969,124.7300034,120.597435,25266300.0
830,2019-05-13,124.1100006,125.5500031,123.0400009,123.3499985,119.2631454,33944900.0
831,2019-05-10,124.9100037,127.9300003,123.8199997,127.1299973,122.9178925,30915100.0
832,2019-05-09,124.2900009,125.7900009,123.5699997,125.5,121.3419189,27235800.0
833,2019-05-08,125.4400024,126.3700027,124.75,125.5100021,121.351593,28419000.0
834,2019-05-07,126.4599991,127.1800003,124.2200012,125.5199966,121.3612518,36017700.0
835,2019-05-06,126.3899994,128.5599976,126.1100006,128.1499939,123.9041214,24239800.0
836,2019-05-03,127.3600006,129.4299927,127.25,128.8999939,124.6292572,24911100.0
837,2019-05-02,127.9800034,128.0,125.5199966,126.2099991,122.0284042,27350200.0
838,2019-05-01,130.5299988,130.6499939,127.6999969,127.8799973,123.6430664,26821700.0
839,2019-04-30,129.8099976,130.6999969,129.3899994,130.6000061,126.2729721,24166500.0
840,2019-04-29,129.8999939,130.1799927,129.3500061,129.7700043,125.470459,16324200.0
841,2019-04-26,129.6999969,130.5200043,129.0200043,129.8899994,125.5864792,23654900.0
842,2019-04-25,130.0599976,131.3699951,128.8300018,129.1499939,124.8709793,38033900.0
843,2019-04-24,125.7900009,125.8499985,124.5199966,125.0100021,120.8681641,31257000.0
844,2019-04-23,124.0999985,125.5800018,123.8300018,125.4400024,121.2839127,24025500.0
845,2019-04-22,122.6200027,124.0,122.5699997,123.7600021,119.6595612,15648700.0
846,2019-04-18,122.1900024,123.5199966,121.3000031,123.3700027,119.2825012,27991000.0
847,2019-04-17,121.2399979,121.8499985,120.5400009,121.7699966,117.7354889,19300900.0
848,2019-04-16,121.6399994,121.6500015,120.0999985,120.7699966,116.768631,14071800.0
849,2019-04-15,120.9400024,121.5800018,120.5699997,121.0500031,117.03936,15792600.0
850,2019-04-12,120.6399994,120.9800034,120.3700027,120.9499969,116.9426651,19745100.0
851,2019-04-11,120.5400009,120.8499985,119.9199982,120.3300018,116.3432159,14209100.0
852,2019-04-10,119.7600021,120.3499985,119.5400009,120.1900024,116.2078552,16477200.0
853,2019-04-09,118.6299973,119.5400009,118.5800018,119.2799988,115.3280029,17612000.0
854,2019-04-08,119.8099976,120.0199966,118.6399994,119.9300003,115.956459,15116200.0
855,2019-04-05,119.3899994,120.2300034,119.3700027,119.8899994,115.9177856,15826200.0
856,2019-04-04,120.0999985,120.2300034,118.3799973,119.3600006,115.4053497,20112800.0
857,2019-04-03,119.8600006,120.4300003,119.1500015,119.9700012,115.9951401,22860700.0
858,2019-04-02,119.0599976,119.4800034,118.5199966,119.1900024,115.2409897,18142300.0
859,2019-04-01,118.9499969,119.1100006,118.0999985,119.0199966,115.0766068,22789100.0
860,2019-03-29,118.0699997,118.3199997,116.9599991,117.9400024,114.0324097,25399800.0
861,2019-03-28,117.4400024,117.5800018,116.1299973,116.9300003,113.0558624,18334800.0
862,2019-03-27,117.8799973,118.2099991,115.5199966,116.7699966,112.9011688,22733400.0
863,2019-03-26,118.6200027,118.7099991,116.8499985,117.9100037,114.0034027,26097700.0
864,2019-03-25,116.5599976,118.0100021,116.3199997,117.6600037,113.7616806,27067100.0
865,2019-03-22,119.5,119.5899963,117.0400009,117.0500031,113.1718826,33624500.0
866,2019-03-21,117.1399994,120.8199997,117.0899963,120.2200012,116.2368546,29854400.0
867,2019-03-20,117.3899994,118.75,116.7099991,117.5199966,113.6263046,28113300.0
868,2019-03-19,118.0899963,118.4400024,116.9899979,117.6500015,113.7520065,37588700.0
869,2019-03-18,116.1699982,117.6100006,116.0500031,117.5699997,113.6746597,31207600.0
870,2019-03-15,115.3399963,117.25,114.5899963,115.9100037,112.0696487,54681100.0
871,2019-03-14,114.5400009,115.1999969,114.3300018,114.5899963,110.7933884,30763400.0
872,2019-03-13,114.1299973,115.0,113.7799988,114.5,110.7063675,35513800.0
873,2019-03-12,112.8199997,113.9899979,112.6500015,113.6200027,109.8555222,26132700.0
874,2019-03-11,110.9899979,112.9499969,110.9800034,112.8300018,109.0916977,26491600.0
875,2019-03-08,109.1600037,110.7099991,108.8000031,110.5100021,106.8485641,22818400.0
876,2019-03-07,111.4000015,111.5500031,109.8700027,110.3899994,106.7325516,25339000.0
877,2019-03-06,111.8700027,112.6600037,111.4300003,111.75,108.0475006,17687000.0
878,2019-03-05,112.25,112.3899994,111.2300034,111.6999969,107.9991226,19538300.0
879,2019-03-04,113.0199966,113.25,110.8000031,112.2600021,108.5405807,26608000.0
880,2019-03-01,112.8899994,113.0199966,111.6699982,112.5299988,108.8016434,23501200.0
881,2019-02-28,112.0400009,112.8799973,111.7300034,112.0299988,108.3181992,29083900.0
882,2019-02-27,111.6900024,112.3600006,110.8799973,112.1699982,108.4535675,21487100.0
883,2019-02-26,111.2600021,113.2399979,111.1699982,112.3600006,108.6372757,21536700.0
884,2019-02-25,111.7600021,112.1800003,111.2600021,111.5899963,107.8927765,23750600.0
885,2019-02-22,110.0500031,111.1999969,109.8199997,110.9700012,107.2933273,27763200.0
886,2019-02-21,106.9000015,109.4800034,106.8700027,109.4100037,105.7850266,29063200.0
887,2019-02-20,107.8600006,107.9400024,106.2900009,107.1500015,103.5999069,21607700.0
888,2019-02-19,107.7900009,108.6600037,107.7799988,108.1699982,104.1413422,18038500.0
889,2019-02-15,107.9100037,108.3000031,107.3600006,108.2200012,104.1894684,26606900.0
890,2019-02-14,106.3099976,107.2900009,105.6600037,106.9000015,102.9186325,21784700.0
891,2019-02-13,107.5,107.7799988,106.7099991,106.8099976,102.8320007,18394900.0
892,2019-02-12,106.1399994,107.1399994,105.4800034,106.8899994,102.9090118,25056600.0
893,2019-02-11,106.1999969,106.5800018,104.9700012,105.25,101.3300934,18914100.0
894,2019-02-08,104.3899994,105.7799988,104.2600021,105.6699982,101.734436,21461100.0
895,2019-02-07,105.1900024,105.5899963,104.2900009,105.2699966,101.3493423,29760700.0
896,2019-02-06,107.0,107.0,105.5299988,106.0299988,102.0810318,20609800.0
897,2019-02-05,106.0599976,107.2699966,105.9599991,107.2200012,103.2267227,27325400.0
898,2019-02-04,102.8700027,105.8000031,102.7699966,105.7399979,101.8018341,31315100.0
899,2019-02-01,103.7799988,104.0999985,102.3499985,102.7799988,98.9520798,35535700.0
900,2019-01-31,103.8000031,105.2200012,103.1800003,104.4300003,100.5406265,55636400.0
901,2019-01-30,104.6200027,106.3799973,104.3300018,106.3799973,102.4180145,49471900.0
902,2019-01-29,104.8799973,104.9700012,102.1699982,102.9400024,99.1061478,31490500.0
903,2019-01-28,106.2600021,106.4800034,104.6600037,105.0800018,101.1664047,29476700.0
904,2019-01-25,107.2399979,107.8799973,106.1999969,107.1699982,103.1785889,31225600.0
905,2019-01-24,106.8600006,107.0,105.3399963,106.1999969,102.2447052,23164800.0
906,2019-01-23,106.1200027,107.0400009,105.3399963,106.7099991,102.7357025,25874300.0
907,2019-01-22,106.75,107.0999985,104.8600006,105.6800003,101.7440948,32371300.0
908,2019-01-18,107.4599991,107.9000015,105.9100037,107.7099991,103.6984634,37427600.0
909,2019-01-17,105.0,106.6299973,104.7600021,106.1200027,102.1676941,28393000.0
910,2019-01-16,105.2600021,106.2600021,104.9599991,105.3799973,101.4552536,29853900.0
911,2019-01-15,102.5100021,105.0500031,101.8799973,105.0100021,101.0990372,31587600.0
912,2019-01-14,101.9000015,102.8700027,101.2600021,102.0500031,98.2492905,28437100.0
913,2019-01-11,103.1900024,103.4400024,101.6399994,102.8000031,98.9713364,28314200.0
914,2019-01-10,103.2200012,103.75,102.3799973,103.5999985,99.7415466,30067600.0
915,2019-01-09,103.8600006,104.8799973,103.2399979,104.2699966,100.3865967,32280800.0
916,2019-01-08,103.0400009,103.9700012,101.7099991,102.8000031,98.9713364,31514400.0
917,2019-01-07,101.6399994,103.2699966,100.9800034,102.0599976,98.2588882,35656100.0
918,2019-01-04,99.7200012,102.5100021,98.9300003,101.9300003,98.1337509,44060600.0
919,2019-01-03,100.0999985,100.1900024,97.1999969,97.4000015,93.7724533,42579100.0
920,2019-01-02,99.5500031,101.75,98.9400024,101.1200027,97.35392,35329300.0
921,2018-12-31,101.2900009,102.4000015,100.4400024,101.5699997,97.7871475,33173800.0
922,2018-12-28,102.0899963,102.4100037,99.5199966,100.3899994,96.6510925,38196300.0
923,2018-12-27,99.3000031,101.1900024,96.4000015,101.1800003,97.4116821,49498500.0
924,2018-12-26,95.1399994,100.6900024,93.9599991,100.5599976,96.8147659,51634800.0
925,2018-12-24,97.6800003,97.9700012,93.9800034,94.1299973,90.6242371,43935200.0
926,2018-12-21,101.6299973,103.0,97.4599991,98.2300034,94.5715408,111242100.0
927,2018-12-20,103.0500031,104.3099976,98.7799988,101.5100021,97.7294006,70334200.0
928,2018-12-19,103.6500015,106.8799973,101.3499985,103.6900024,99.8281937,68198200.0
929,2018-12-18,103.75,104.5100021,102.5199966,103.9700012,100.0977783,49319200.0
930,2018-12-17,105.4100037,105.8000031,101.7099991,102.8899994,99.057991,56957300.0
931,2018-12-14,108.25,109.2600021,105.5,106.0299988,102.0810318,47043100.0
932,2018-12-13,109.5800018,110.8700027,108.6299973,109.4499969,105.3736649,31333400.0
933,2018-12-12,110.8899994,111.2699966,109.0400009,109.0800018,105.0174561,36183000.0
934,2018-12-11,109.8000031,110.9499969,107.4400024,108.5899963,104.5457001,42381900.0
935,2018-12-10,104.8000031,107.9800034,103.8899994,107.5899963,103.5829391,40801500.0
936,2018-12-07,108.3799973,109.4499969,104.3000031,104.8199997,100.9161072,45044900.0
937,2018-12-06,105.8199997,109.2399979,105.0,109.1900024,105.1233597,49107400.0
938,2018-12-04,111.9400024,112.6399994,108.2099991,108.5199966,104.4783096,45197000.0
939,2018-12-03,113.0,113.4199982,110.7300034,112.0899963,107.9153519,34732800.0
940,2018-11-30,110.6999969,110.9700012,109.3600006,110.8899994,106.7600327,33665600.0
941,2018-11-29,110.3300018,111.1200027,109.0299988,110.1900024,106.0861053,28123200.0
942,2018-11-28,107.8899994,111.3300018,107.8600006,111.1200027,106.9814835,46788500.0
943,2018-11-27,106.2699966,107.3300018,105.3600006,107.1399994,103.1497116,29124500.0
944,2018-11-26,104.7900009,106.6299973,104.5800018,106.4700012,102.5046539,32336200.0
945,2018-11-23,102.1699982,103.8099976,102.0,103.0699997,99.2312622,13823100.0
